FPS|deltaTimeS|renderingMode|numTris|numDrawCalls|objectCount
98.18259|0.0101851|non-instanced|1794974|17|1
115.8064|0.008635098|non-instanced|1794974|17|1
99.88315|0.0100117|non-instanced|1436366|16|1
77.03448|0.0129812|non-instanced|1436366|16|1
107.8399|0.009273002|non-instanced|1794974|17|1
88.33455|0.0113206|non-instanced|1794974|17|1
99.69298|0.0100308|non-instanced|1794974|17|1
76.35277|0.0130971|non-instanced|1436366|16|1
124.7396|0.008016702|non-instanced|1794974|17|1
130.1999|0.007680499|non-instanced|1794974|17|1
115.7555|0.008638896|non-instanced|1794974|17|1
112.0034|0.008928302|non-instanced|1794974|17|1
115.1808|0.008682001|non-instanced|1794974|17|1
113.434|0.008815703|non-instanced|1794974|17|1
109.4847|0.009133695|non-instanced|1436366|17|1
111.1136|0.008999801|non-instanced|1794974|17|1
124.9781|0.008001403|non-instanced|1794974|17|1
122.127|0.008188195|non-instanced|1794974|17|1
121.6633|0.008219402|non-instanced|1794974|17|1
116.5909|0.008576998|non-instanced|1794974|17|1
127.4226|0.007847902|non-instanced|1794974|17|1
124.5438|0.008029302|non-instanced|1436366|17|1
106.7999|0.009363301|non-instanced|1794974|17|1
115.0418|0.008692496|non-instanced|1794974|17|1
121.0008|0.008264407|non-instanced|1794974|17|1
106.0704|0.0094277|non-instanced|1794974|17|1
102.7771|0.009729797|non-instanced|1794974|17|1
117.708|0.008495599|non-instanced|1794974|17|1
119.8394|0.008344501|non-instanced|1794974|17|1
120.1909|0.008320096|non-instanced|1794974|17|1
118.3501|0.008449504|non-instanced|1794974|17|1
142.0394|0.007040299|non-instanced|1794974|17|1
129.7505|0.0077071|non-instanced|1794974|17|1
131.5651|0.007600801|non-instanced|1794974|17|1
115.4935|0.008658497|non-instanced|1794974|17|1
115.8252|0.008633702|non-instanced|1794974|17|1
132.5802|0.007542602|non-instanced|1794974|17|1
121.5584|0.008226495|non-instanced|1794974|17|1
117.8494|0.008485403|non-instanced|1794974|17|1
117.8064|0.0084885|non-instanced|1794974|17|1
126.2515|0.007920698|non-instanced|1794974|17|1
123.8145|0.008076602|non-instanced|1794974|17|1
146.3764|0.006831704|non-instanced|1794974|17|1
134.6149|0.0074286|non-instanced|1794974|17|1
136.6643|0.007317198|non-instanced|1794974|17|1
133.8993|0.007468297|non-instanced|1794974|17|1
119.0334|0.008401006|non-instanced|1794974|17|1
119.3645|0.0083777|non-instanced|1794974|17|1
99.60059|0.0100401|non-instanced|1794974|17|1
105.5053|0.009478196|non-instanced|1794974|17|1
141.1472|0.0070848|non-instanced|1794974|17|1
118.9499|0.008406902|non-instanced|1794974|17|1
153.7303|0.006504897|non-instanced|1794974|17|1
121.1372|0.008255102|non-instanced|1794974|17|1
120.4297|0.008303599|non-instanced|1794974|17|1
119.1142|0.008395302|non-instanced|1794974|17|1
113.6997|0.008795097|non-instanced|1794974|17|1
119.2122|0.0083884|non-instanced|1794974|17|1
129.2173|0.007738903|non-instanced|1794974|17|1
117.7288|0.008494097|non-instanced|1794974|17|1
117.2965|0.008525404|non-instanced|1794974|17|1
105.6246|0.009467496|non-instanced|1794974|17|1
133.1718|0.007509099|non-instanced|1794974|17|1
122.6091|0.008156002|non-instanced|1794974|17|1
127.0761|0.007869302|non-instanced|1794974|17|1
116.6712|0.008571096|non-instanced|1794974|17|1
123.698|0.008084205|non-instanced|1794974|17|1
112.6013|0.008880896|non-instanced|1794974|17|1
128|0.0078125|non-instanced|1794974|17|1
118.8495|0.008414002|non-instanced|1794974|17|1
119.3075|0.008381704|non-instanced|1794974|16|1
120.5706|0.008293899|non-instanced|1794974|17|1
114.5423|0.008730399|non-instanced|1794974|17|1
118.6916|0.008425198|non-instanced|1794974|17|1
128.4505|0.007785098|non-instanced|1794974|17|1
118.9768|0.008405003|non-instanced|1794974|17|1
122.6347|0.008154301|non-instanced|1794974|17|1
117.9092|0.008481101|non-instanced|1794974|17|1
121.5732|0.008225496|non-instanced|1794974|17|1
108.0462|0.0092553|non-instanced|1794974|17|1
128.0869|0.007807199|non-instanced|1794974|17|1
120.4369|0.008303104|non-instanced|1794974|17|1
125.9907|0.007937096|non-instanced|1794974|17|1
117.9147|0.008480704|non-instanced|1794974|17|1
114.1774|0.008758298|non-instanced|1794974|17|1
129.828|0.007702501|non-instanced|1794974|17|1
119.3118|0.008381398|non-instanced|1794974|17|1
102.9506|0.0097134|non-instanced|1794974|17|1
116.298|0.008598597|non-instanced|1794974|17|1
145.4503|0.006875198|non-instanced|1794974|17|1
114.1409|0.008761104|non-instanced|1794974|17|1
128.3138|0.007793396|non-instanced|1794974|17|1
119.7073|0.008353706|non-instanced|1794974|17|1
121.2753|0.008245699|non-instanced|1794974|17|1
120.588|0.008292701|non-instanced|1794974|17|1
118.6733|0.008426495|non-instanced|1794974|17|1
117.2374|0.008529705|non-instanced|1794974|16|1
119.7203|0.008352799|non-instanced|1794974|17|1
120.6419|0.008288995|non-instanced|1794974|17|1
122.0107|0.008196004|non-instanced|1794974|17|1
121.5747|0.008225397|non-instanced|1794974|17|1
113.7488|0.008791305|non-instanced|1794974|17|1
125.3244|0.007979294|non-instanced|1794974|17|1
48.30101|0.0207035|non-instanced|1794974|17|1
101.749|0.009828104|non-instanced|1794974|17|1
137.9292|0.007250099|non-instanced|1794974|17|1
62.66764|0.0159572|non-instanced|1794974|17|1
121.0639|0.008260097|non-instanced|1794974|17|1
120.6272|0.008290001|non-instanced|1794974|17|1
119.7476|0.0083509|non-instanced|1794974|17|1
120.35|0.008309099|non-instanced|1794974|17|1
120.379|0.0083071|non-instanced|1794974|17|1
118.7225|0.008423002|non-instanced|1794974|17|1
34.86775|0.0286798|non-instanced|1794974|17|1
50.00002|0.01999999|non-instanced|1686|7|1
50.00002|0.01999999|non-instanced|1796666|24|1
14.57082|0.0686303|non-instanced|1796914|29|1
65.6461|0.0152332|non-instanced|1796914|29|1
6.244045|0.1601526|non-instanced|1794974|17|1
128.629|0.007774299|non-instanced|1794974|17|1
87.83023|0.0113856|non-instanced|1794974|17|1
88.4705|0.0113032|non-instanced|1794974|17|1
76.85982|0.0130107|non-instanced|1794974|17|1
87.6739|0.0114059|non-instanced|1794974|16|1
66.54379|0.0150277|non-instanced|1794974|17|1
66.65514|0.01500259|non-instanced|1794974|17|1
65.28947|0.0153164|non-instanced|1794974|17|1
66.32794|0.0150766|non-instanced|1794974|17|1
63.61768|0.0157189|non-instanced|1794974|17|1
64.07957|0.0156056|non-instanced|1436366|16|1
68.24308|0.0146535|non-instanced|1436366|17|1
64.57612|0.0154856|non-instanced|1794974|17|1
64.9798|0.0153894|non-instanced|1794974|17|1
64.81512|0.0154285|non-instanced|1436366|17|1
64.85085|0.01542|non-instanced|1436366|16|1
64.0775|0.0156061|non-instanced|1794974|17|1
72.6818|0.0137586|non-instanced|1794974|17|1
69.26934|0.0144364|non-instanced|1794974|16|1
70.24002|0.0142369|non-instanced|1794974|17|1
69.22381|0.0144459|non-instanced|1794974|17|1
70.97785|0.0140889|non-instanced|1794974|17|1
70.36902|0.0142108|non-instanced|1794974|17|1
69.27464|0.0144353|non-instanced|1794974|17|1
70.69733|0.01414481|non-instanced|1794974|17|1
80.48872|0.0124241|non-instanced|1794974|17|1
78.865|0.0126799|non-instanced|1794974|17|1
84.09792|0.0118909|non-instanced|1794974|17|1
43.49831|0.0229894|non-instanced|1794974|17|1
44.44386|0.0225003|non-instanced|1794974|17|1
42.26132|0.0236623|non-instanced|1794974|17|1
66.21199|0.015103|non-instanced|1794974|17|1
63.33685|0.0157886|non-instanced|1794974|17|1
82.78697|0.0120792|non-instanced|1794974|17|1
61.8364|0.0161717|non-instanced|1794974|17|1
119.9817|0.008334601|non-instanced|1794974|17|1
156.1597|0.006403699|non-instanced|1794974|17|1
105.9132|0.009441695|non-instanced|1794974|17|1
85.41019|0.01170821|non-instanced|1794974|17|1
72.68555|0.01375789|non-instanced|1794974|17|1
65.48444|0.0152708|non-instanced|1794974|17|1
64.82059|0.0154272|non-instanced|1436366|16|1
99.98901|0.0100011|non-instanced|1794974|17|1
123.718|0.008082901|non-instanced|1794974|17|1
115.3163|0.008671804|non-instanced|1794974|17|1
129.6681|0.007711997|non-instanced|1794974|17|1
92.62176|0.0107966|non-instanced|1794974|17|1
90.51986|0.0110473|non-instanced|1794974|17|1
71.43367|0.013999|non-instanced|1794974|17|1
121.0522|0.008260898|non-instanced|1794974|17|1
111.0482|0.009005102|non-instanced|1794974|17|1
106.2428|0.0094124|non-instanced|1794974|17|1
110.6537|0.009037202|non-instanced|1794974|17|1
107.1766|0.009330399|non-instanced|1794974|17|1
107.7041|0.009284701|non-instanced|1794974|17|1
107.6403|0.0092902|non-instanced|1794974|17|1
106.5326|0.009386798|non-instanced|1794974|17|1
109.9421|0.009095699|non-instanced|1794974|17|1
108.4352|0.009222101|non-instanced|1794974|17|1
109.9276|0.009096896|non-instanced|1794974|17|1
106.7874|0.009364399|non-instanced|1794974|17|1
119.4943|0.008368601|non-instanced|1794974|17|1
121.551|0.008226998|non-instanced|1794974|17|1
95.26259|0.0104973|non-instanced|1794974|17|1
106.6496|0.009376503|non-instanced|1794974|17|1
101.2422|0.009877303|non-instanced|1794974|17|1
116.466|0.008586196|non-instanced|1794974|17|1
125.832|0.007947102|non-instanced|1794974|17|1
127.4778|0.007844501|non-instanced|1794974|17|1
134.3436|0.007443601|non-instanced|1794974|17|1
106.2564|0.009411196|non-instanced|1794974|17|1
131.4924|0.007605003|non-instanced|1794974|17|1
78.79102|0.0126918|non-instanced|1794974|17|1
85.58713|0.011684|non-instanced|1794974|17|1
113.9979|0.008772095|non-instanced|1794974|17|1
112.6582|0.008876403|non-instanced|1794974|17|1
89.71021|0.011147|non-instanced|1794974|17|1
77.02679|0.0129825|non-instanced|1794974|17|1
73.36058|0.0136313|non-instanced|1794974|17|1
86.59055|0.0115486|non-instanced|1794974|17|1
56.8353|0.0175947|non-instanced|1794974|17|1
89.35277|0.0111916|non-instanced|1794974|17|1
118.4946|0.008439201|non-instanced|1794974|17|1
118.1195|0.008466001|non-instanced|1794974|17|1
101.5672|0.009845698|non-instanced|1794974|17|1
51.0613|0.0195843|non-instanced|1794974|17|1
98.1432|0.01018919|non-instanced|1794974|17|1
99.34726|0.0100657|non-instanced|1794974|17|1
133.2162|0.007506597|non-instanced|1794974|17|1
148.8028|0.006720302|non-instanced|1794974|17|1
65.33128|0.0153066|non-instanced|1794974|17|1
73.11546|0.013677|non-instanced|1794974|17|1
47.95911|0.0208511|non-instanced|1794974|17|1
63.04495|0.0158617|non-instanced|1794974|16|1
122.369|0.008172003|non-instanced|1794974|16|1
103.7668|0.009636997|non-instanced|1436366|17|1
109.0655|0.0091688|non-instanced|1794974|16|1
142.8816|0.006998803|non-instanced|1794974|17|1
60.71424|0.0164706|non-instanced|1794974|17|1
60.21556|0.016607|non-instanced|1794974|17|1
152.8351|0.006542999|non-instanced|1794974|17|1
69.00453|0.0144918|non-instanced|1794974|17|1
115.2166|0.008679301|non-instanced|1794974|17|1
118.731|0.008422399|non-instanced|1794974|17|1
131.3042|0.007615902|non-instanced|1794974|17|1
154.5261|0.0064714|non-instanced|1436366|16|1
82.36559|0.01214099|non-instanced|1794974|17|1
72.21465|0.01384761|non-instanced|1794974|17|1
52.90054|0.0189034|non-instanced|1794974|17|1
98.09019|0.0101947|non-instanced|1794974|17|1
117.1249|0.008537897|non-instanced|1794974|17|1
106.686|0.0093733|non-instanced|1794974|17|1
136.2434|0.007339803|non-instanced|1794974|17|1
134.4321|0.007438697|non-instanced|1794974|17|1
86.40875|0.0115729|non-instanced|1794974|17|1
102.8383|0.009724|non-instanced|1794974|17|1
100.6776|0.009932696|non-instanced|1436366|16|1
94.03888|0.0106339|non-instanced|1794974|17|1
63.81377|0.0156706|non-instanced|1794974|17|1
74.38095|0.0134443|non-instanced|1794974|17|1
40.54065|0.0246666|non-instanced|1794974|17|1
61.68385|0.0162117|non-instanced|1794974|17|1
91.44196|0.0109359|non-instanced|1794974|17|1
76.98228|0.01299|non-instanced|1794974|17|1
46.29116|0.0216024|non-instanced|1794974|17|1
54.13598|0.018472|non-instanced|1794974|17|1
56.69223|0.0176391|non-instanced|1794974|17|1
66.71738|0.0149886|non-instanced|1436366|17|1
90.80345|0.0110128|non-instanced|1794974|17|1
103.7764|0.009636104|non-instanced|1794974|17|1
94.60113|0.0105707|non-instanced|1794974|17|1
111.4554|0.008972201|non-instanced|1794974|16|1
106.7635|0.009366496|non-instanced|1794974|17|1
106.5303|0.009387004|non-instanced|1794974|17|1
120.4413|0.008302799|non-instanced|1794974|17|1
109.1025|0.009165696|non-instanced|1794974|17|1
84.96536|0.0117695|non-instanced|1794974|17|1
65.83972|0.0151884|non-instanced|1794974|17|1
67.82417|0.01474401|non-instanced|1794974|17|1
71.9668|0.01389529|non-instanced|1794974|17|1
72.65224|0.0137642|non-instanced|1794974|17|1
83.92217|0.0119158|non-instanced|1794974|17|1
108.2415|0.009238598|non-instanced|1794974|17|1
117.426|0.008516001|non-instanced|1794974|17|1
119.8624|0.008342899|non-instanced|1794974|17|1
115.0801|0.008689597|non-instanced|1794974|17|1
97.83775|0.010221|non-instanced|1794974|17|1
114.7539|0.0087143|non-instanced|1794974|16|1
111.652|0.008956399|non-instanced|1794974|17|1
108.6945|0.009200099|non-instanced|1436366|16|1
80.65622|0.0123983|non-instanced|1794974|17|1
98.25204|0.01017791|non-instanced|1794974|17|1
106.7225|0.009370096|non-instanced|1794974|17|1
101.3182|0.009869898|non-instanced|1436366|16|1
82.76022|0.0120831|non-instanced|1436368|16|1
93.91521|0.0106479|non-instanced|1794974|17|1
105.2343|0.009502601|non-instanced|1436366|16|1
88.4705|0.0113032|non-instanced|1794974|17|1
100.4349|0.009956696|non-instanced|1794974|17|1
110.2803|0.009067801|non-instanced|1436366|16|1
101.689|0.0098339|non-instanced|1436366|16|1
26.40641|0.0378696|non-instanced|1794974|17|1
48.63671|0.0205606|non-instanced|6815486|31|4
70.49451|0.0141855|non-instanced|6815486|31|4
86.32301|0.0115844|non-instanced|6098270|30|4
81.03071|0.012341|non-instanced|6098270|30|4
60.70356|0.0164735|non-instanced|7174094|32|4
80.03838|0.01249401|non-instanced|7174094|32|4
100.6786|0.009932596|non-instanced|6815486|31|4
78.67137|0.0127111|non-instanced|6456878|30|4
80.28327|0.0124559|non-instanced|6456878|29|4
75.2066|0.0132967|non-instanced|7174094|31|4
69.76472|0.01433389|non-instanced|7174094|32|4
83.02544|0.0120445|non-instanced|7174094|31|4
92.69038|0.01078861|non-instanced|7174094|32|4
102.6147|0.009745196|non-instanced|7174094|32|4
101.7066|0.0098322|non-instanced|7174094|32|4
75.69735|0.0132105|non-instanced|6815486|31|4
86.77243|0.0115244|non-instanced|7174094|31|4
99.64821|0.0100353|non-instanced|6815486|32|4
78.96213|0.0126643|non-instanced|7174094|32|4
96.16309|0.010399|non-instanced|6815486|31|4
89.13931|0.0112184|non-instanced|7174094|31|4
79.32542|0.0126063|non-instanced|6456878|31|4
80.27806|0.0124567|non-instanced|7174094|32|4
103.7678|0.009636898|non-instanced|7174094|32|4
114.7289|0.008716199|non-instanced|7174094|32|4
119.1895|0.008390001|non-instanced|7174094|32|4
96.06516|0.0104096|non-instanced|6815486|32|4
76.36971|0.0130942|non-instanced|7174094|32|4
95.19453|0.0105048|non-instanced|7174094|32|4
91.90839|0.0108804|non-instanced|7174094|32|4
90.05519|0.0111043|non-instanced|7174094|32|4
106.9084|0.009353798|non-instanced|7174094|32|4
108.1946|0.009242602|non-instanced|7174094|32|4
118.4596|0.008441695|non-instanced|6815486|31|4
78.76556|0.0126959|non-instanced|6815486|31|4
82.52323|0.0121178|non-instanced|7174094|32|4
100.2406|0.009976|non-instanced|7174094|32|4
92.0497|0.0108637|non-instanced|7174094|32|4
88.94502|0.0112429|non-instanced|7174094|32|4
85.35625|0.0117156|non-instanced|6815486|31|4
87.22353|0.0114648|non-instanced|7174094|32|4
79.99614|0.0125006|non-instanced|7174094|30|4
81.98402|0.0121975|non-instanced|7174094|32|4
79.70666|0.012546|non-instanced|7174094|31|4
74.04831|0.0135047|non-instanced|7174094|31|4
86.54186|0.0115551|non-instanced|7174094|32|4
79.86074|0.0125218|non-instanced|7174094|32|4
81.38615|0.0122871|non-instanced|7174094|32|4
80.29099|0.0124547|non-instanced|7174094|32|4
79.6489|0.0125551|non-instanced|7174094|32|4
69.23148|0.0144443|non-instanced|7174094|32|4
70.70483|0.0141433|non-instanced|7174094|32|4
69.5019|0.0143881|non-instanced|7174094|32|4
69.81339|0.0143239|non-instanced|6815486|30|4
70.32893|0.0142189|non-instanced|7174094|32|4
70.68684|0.0141469|non-instanced|7174094|32|4
56.78206|0.0176112|non-instanced|6456878|30|4
76.52045|0.0130684|non-instanced|7174094|31|4
69.34668|0.0144203|non-instanced|7174094|32|4
59.85086|0.0167082|non-instanced|6815486|31|4
60.21266|0.0166078|non-instanced|7174094|32|4
62.31696|0.016047|non-instanced|7174094|32|4
60.58403|0.016506|non-instanced|7174094|32|4
59.64915|0.0167647|non-instanced|7174094|32|4
52.07438|0.0192033|non-instanced|7174094|32|4
55.45021|0.0180342|non-instanced|7174094|32|4
53.28728|0.01876621|non-instanced|6815486|32|4
53.41881|0.01872|non-instanced|7174094|32|4
53.71058|0.0186183|non-instanced|7174094|32|4
51.7569|0.0193211|non-instanced|6815486|32|4
51.21193|0.0195267|non-instanced|7174094|32|4
50.91183|0.0196418|non-instanced|7174094|32|4
50.26819|0.0198933|non-instanced|16139294|57|9
25.23959|0.0396203|non-instanced|16139294|57|9
50.23787|0.0199053|non-instanced|16139294|57|9
49.79113|0.0200839|non-instanced|16139294|57|9
49.36639|0.0202567|non-instanced|16139294|57|9
48.89066|0.02045381|non-instanced|16139294|57|9
50.20006|0.0199203|non-instanced|16139294|57|9
49.63567|0.0201468|non-instanced|15422078|56|9
50.52751|0.0197912|non-instanced|15422078|56|9
24.85188|0.0402384|non-instanced|16139294|57|9
50.75885|0.019701|non-instanced|16139294|57|9
50.8994|0.0196466|non-instanced|16139294|57|9
52.38372|0.0190899|non-instanced|16139294|57|9
52.72538|0.0189662|non-instanced|15780686|56|9
52.54639|0.0190308|non-instanced|15422078|55|9
52.10477|0.0191921|non-instanced|16139294|57|9
53.11973|0.0188254|non-instanced|16139294|56|9
52.57318|0.0190211|non-instanced|16139294|57|9
54.86337|0.0182271|non-instanced|16139294|57|9
55.39644|0.0180517|non-instanced|16139294|57|9
55.63313|0.0179749|non-instanced|16139294|57|9
55.43914|0.0180378|non-instanced|16139294|57|9
54.85492|0.0182299|non-instanced|15422078|56|9
55.5127|0.0180139|non-instanced|16139294|57|9
57.50628|0.01738941|non-instanced|16139294|57|9
59.05072|0.01693459|non-instanced|16139294|57|9
57.94749|0.017257|non-instanced|16139294|56|9
58.33421|0.0171426|non-instanced|15780686|56|9
57.60303|0.0173602|non-instanced|16139294|56|9
58.79758|0.0170075|non-instanced|16139294|57|9
60.73565|0.0164648|non-instanced|16139294|57|9
62.64602|0.01596271|non-instanced|16139294|57|9
61.20439|0.0163387|non-instanced|16139294|57|9
61.12581|0.0163597|non-instanced|16139294|57|9
62.58684|0.0159778|non-instanced|16139294|57|9
61.42016|0.0162813|non-instanced|16139294|57|9
61.55059|0.0162468|non-instanced|16139294|57|9
65.13937|0.0153517|non-instanced|16139294|55|9
66.03712|0.015143|non-instanced|16139294|57|9
65.66634|0.0152285|non-instanced|16139294|57|9
66.13668|0.0151202|non-instanced|16139294|57|9
65.49261|0.0152689|non-instanced|16139294|57|9
65.54929|0.0152557|non-instanced|16139294|57|9
65.20052|0.0153373|non-instanced|16139294|57|9
71.44593|0.0139966|non-instanced|16139294|57|9
70.04221|0.0142771|non-instanced|16139294|57|9
71.06008|0.0140726|non-instanced|16139294|57|9
71.10252|0.0140642|non-instanced|16139294|57|9
67.79984|0.0147493|non-instanced|16139294|57|9
72.48792|0.0137954|non-instanced|16139294|57|9
70.74837|0.0141346|non-instanced|16139294|57|9
71.3715|0.0140112|non-instanced|16139294|57|9
41.28137|0.024224|non-instanced|16139294|57|9
88.01341|0.0113619|non-instanced|16139294|57|9
94.52154|0.0105796|non-instanced|16139294|57|9
96.58662|0.0103534|non-instanced|16139294|57|9
74.69825|0.01338719|non-instanced|16139294|57|9
86.2158|0.0115988|non-instanced|16139294|57|9
92.97569|0.0107555|non-instanced|15780686|57|9
45.57262|0.021943|non-instanced|16139294|57|9
85.25003|0.0117302|non-instanced|16139294|57|9
96.75575|0.0103353|non-instanced|16139294|57|9
98.33132|0.0101697|non-instanced|16139294|57|9
83.01308|0.01204629|non-instanced|16139294|57|9
85.2711|0.0117273|non-instanced|16139294|57|9
50.90017|0.0196463|non-instanced|16139294|57|9
70.87525|0.0141093|non-instanced|16139294|57|9
90.00735|0.0111102|non-instanced|16139294|57|9
96.12339|0.0104033|non-instanced|16139294|57|16
45.53817|0.0219596|non-instanced|28690576|92|16
59.70362|0.0167494|non-instanced|28690576|92|16
60.19456|0.0166128|non-instanced|28690576|92|16
58.8187|0.0170014|non-instanced|28690576|92|16
61.38847|0.0162897|non-instanced|28690576|92|16
61.71239|0.0162042|non-instanced|28690576|92|16
60.23662|0.0166012|non-instanced|28690576|92|16
61.51574|0.016256|non-instanced|28331968|90|16
59.59761|0.0167792|non-instanced|28331968|90|16
60.42112|0.0165505|non-instanced|28690576|92|16
61.87699|0.0161611|non-instanced|28690576|92|16
60.97263|0.0164008|non-instanced|28331968|91|16
62.66174|0.0159587|non-instanced|28331968|91|16
61.88808|0.0161582|non-instanced|28690576|92|16
63.09188|0.0158499|non-instanced|28690576|92|16
61.95634|0.0161404|non-instanced|28690576|92|16
62.82946|0.0159161|non-instanced|28690576|92|16
62.25563|0.01606281|non-instanced|28690576|92|16
62.67195|0.0159561|non-instanced|27256144|89|16
62.64841|0.0159621|non-instanced|28690576|92|16
63.2527|0.0158096|non-instanced|28690576|92|16
62.97189|0.0158801|non-instanced|28690576|92|16
62.15815|0.016088|non-instanced|28690576|92|16
64.54401|0.0154933|non-instanced|28690576|91|16
62.54341|0.0159889|non-instanced|27973360|91|16
62.97307|0.0158798|non-instanced|28331968|91|16
64.67218|0.0154626|non-instanced|28690576|92|16
63.71376|0.0156952|non-instanced|28690576|92|16
63.76412|0.0156828|non-instanced|28690576|92|16
63.1397|0.0158379|non-instanced|28690576|92|16
54.41911|0.0183759|non-instanced|28690576|92|16
64.16301|0.0155853|non-instanced|28690576|92|16
63.91368|0.0156461|non-instanced|28690576|92|16
64.15933|0.0155862|non-instanced|28690576|92|16
62.49335|0.0160017|non-instanced|28690576|92|16
66.01052|0.0151491|non-instanced|28690576|92|16
65.12535|0.015355|non-instanced|27973360|92|16
64.85044|0.0154201|non-instanced|28690576|91|16
66.73205|0.0149853|non-instanced|28690576|92|16
65.41507|0.015287|non-instanced|28690576|92|16
64.36993|0.0155352|non-instanced|28331968|92|16
64.58989|0.0154823|non-instanced|28690576|92|16
65.23159|0.01533|non-instanced|28690576|92|16
64.46788|0.0155116|non-instanced|28690576|92|16
65.79769|0.0151981|non-instanced|28690576|92|16
65.86661|0.0151822|non-instanced|28690576|92|16
65.9796|0.0151562|non-instanced|28331968|91|16
65.59914|0.0152441|non-instanced|28331968|91|16
65.87833|0.0151795|non-instanced|28690576|92|16
65.12962|0.015354|non-instanced|28331968|92|16
65.98873|0.0151541|non-instanced|28690576|92|16
65.89527|0.01517559|non-instanced|28690576|92|16
65.37913|0.0152954|non-instanced|28690576|92|16
65.85619|0.0151846|non-instanced|28690576|92|16
65.17841|0.0153425|non-instanced|28690576|92|16
66.4505|0.0150488|non-instanced|28690576|92|16
66.04321|0.0151416|non-instanced|28690576|92|16
67.00301|0.0149247|non-instanced|28690576|91|16
66.40682|0.01505869|non-instanced|28690576|92|16
67.02953|0.0149188|non-instanced|28690576|92|16
66.34201|0.01507341|non-instanced|28690576|92|16
66.69159|0.01499439|non-instanced|28331968|88|16
66.25719|0.0150927|non-instanced|28690576|92|16
68.35785|0.0146289|non-instanced|28690576|92|16
67.27346|0.0148647|non-instanced|28690576|92|16
66.98237|0.0149293|non-instanced|28690576|92|25
44.00808|0.0227231|non-instanced|44827936|137|25
44.81532|0.0223138|non-instanced|44827936|137|25
44.8682|0.0222875|non-instanced|44469328|136|25
45.97616|0.0217504|non-instanced|44469328|137|25
44.61219|0.0224154|non-instanced|44827936|137|25
44.75374|0.0223445|non-instanced|44827936|137|25
44.7822|0.0223303|non-instanced|44110720|134|25
45.03674|0.0222041|non-instanced|44110720|134|25
41.46194|0.0241185|non-instanced|44827936|137|25
43.31311|0.0230877|non-instanced|44827936|137|25
45.52718|0.0219649|non-instanced|44827936|137|25
45.35395|0.0220488|non-instanced|44827936|137|25
45.0822|0.0221817|non-instanced|44827936|137|25
44.9794|0.0222324|non-instanced|44827936|137|25
45.16365|0.0221417|non-instanced|44827936|137|25
45.18691|0.0221303|non-instanced|44469328|137|25
45.07693|0.0221843|non-instanced|44827936|137|25
45.46693|0.02199401|non-instanced|44110720|135|25
45.19366|0.022127|non-instanced|44827936|137|25
45.03592|0.0222045|non-instanced|44827936|137|25
45.31223|0.0220691|non-instanced|44827936|137|25
45.17202|0.0221376|non-instanced|44827936|137|25
47.38437|0.021104|non-instanced|44827936|137|25
46.06427|0.0217088|non-instanced|44827936|137|25
45.60088|0.0219294|non-instanced|44827936|137|25
45.99817|0.02174|non-instanced|44827936|137|25
45.43968|0.0220072|non-instanced|44827936|137|25
46.0649|0.0217085|non-instanced|44827936|137|25
45.62627|0.0219172|non-instanced|44827936|137|25
46.07976|0.0217015|non-instanced|44827936|137|25
45.69945|0.0218821|non-instanced|44469328|136|25
46.01086|0.021734|non-instanced|44827936|137|25
46.72962|0.0213997|non-instanced|44469328|136|25
46.16167|0.021663|non-instanced|44827936|137|25
46.15228|0.0216674|non-instanced|44827936|137|25
46.58813|0.0214647|non-instanced|44827936|137|25
46.42634|0.0215395|non-instanced|44827936|137|25
46.4846|0.0215125|non-instanced|44827936|137|25
46.19727|0.0216463|non-instanced|44827936|137|25
46.13036|0.0216777|non-instanced|44827936|137|25
46.36306|0.0215689|non-instanced|44469328|135|25
46.53175|0.0214907|non-instanced|44827936|137|25
46.34414|0.0215777|non-instanced|44827936|137|25
46.46235|0.0215228|non-instanced|44827936|137|25
46.30959|0.0215938|non-instanced|44827936|136|25
46.27916|0.021608|non-instanced|44469328|136|25
46.3377|0.0215807|non-instanced|44469328|137|25
46.15676|0.0216653|non-instanced|43752112|134|25
46.30486|0.021596|non-instanced|43752112|134|36
32.62505|0.0306513|non-instanced|64192768|191|36
32.88943|0.0304049|non-instanced|64551376|191|36
33.15804|0.0301586|non-instanced|64551376|192|36
33.37149|0.0299657|non-instanced|64551376|192|36
33.50758|0.029844|non-instanced|64551376|192|36
33.33978|0.0299942|non-instanced|64551376|192|36
32.74492|0.03053909|non-instanced|64551376|192|36
33.19524|0.0301248|non-instanced|64192768|191|36
33.23949|0.0300847|non-instanced|64551376|192|36
33.24347|0.0300811|non-instanced|64551376|192|36
33.09648|0.0302147|non-instanced|64551376|192|36
33.53802|0.0298169|non-instanced|64192768|191|36
33.12608|0.0301877|non-instanced|64551376|192|36
34.52013|0.0289686|non-instanced|64551376|192|36
33.65417|0.029714|non-instanced|64551376|192|36
33.67015|0.0296999|non-instanced|64551376|192|36
33.68852|0.0296837|non-instanced|64551376|192|36
33.74526|0.02963379|non-instanced|64551376|192|36
33.62926|0.029736|non-instanced|64192768|189|36
33.29505|0.0300345|non-instanced|63475552|184|36
34.33311|0.0291264|non-instanced|63834160|192|36
34.03584|0.0293808|non-instanced|63834160|190|36
34.15312|0.0292799|non-instanced|63834159|190|36
34.16526|0.0292695|non-instanced|64551376|192|36
