FPS|deltaTimeS|renderingMode|totalObjectCount|visibleObjectCount|culledObjectCount|
87.58559|0.0114174|frustum|2500|2000|500
88.84312|0.0112558|frustum|2500|2000|500
88.95849|0.0112412|frustum|2500|2000|500
88.51906|0.011297|frustum|2500|2000|500
88.6957|0.0112745|frustum|2500|2000|500
88.77448|0.0112645|frustum|2500|2000|500
87.821|0.0113868|frustum|2500|2000|500
88.44394|0.0113066|frustum|2500|2000|500
89.6861|0.01115|frustum|2500|2000|500
88.97665|0.0112389|frustum|2500|2000|500
87.84801|0.0113833|frustum|2500|2000|500
89.4118|0.01118421|frustum|2500|2000|500
87.55418|0.0114215|frustum|2500|2000|500
89.40388|0.0111852|frustum|2500|2000|500
88.45098|0.0113057|frustum|2500|2000|500
88.54099|0.0112942|frustum|2500|2000|500
89.0361|0.0112314|frustum|2500|2000|500
89.04796|0.0112299|frustum|2500|2000|500
88.82891|0.0112576|frustum|2500|2000|500
88.69101|0.0112751|frustum|2500|2000|500
88.62891|0.011283|frustum|2500|2000|500
88.67764|0.0112768|frustum|2500|2000|500
88.57239|0.0112902|frustum|2500|2000|500
88.4103|0.0113109|frustum|2500|2000|500
88.50967|0.0112982|frustum|2500|2000|500
88.14221|0.0113453|frustum|2500|2000|500
88.86045|0.0112536|frustum|2500|2000|500
89.33913|0.0111933|frustum|2500|2000|500
88.43768|0.0113074|frustum|2500|2000|500
88.94901|0.0112424|frustum|2500|2000|500
88.6831|0.01127611|frustum|2500|2000|500
88.24258|0.0113324|frustum|2500|2000|500
89.27058|0.0112019|frustum|2500|2000|500
87.86496|0.0113811|frustum|2500|2000|500
88.86521|0.011253|frustum|2500|2000|500
88.47755|0.0113023|frustum|2500|2000|500
88.60459|0.0112861|frustum|2500|2000|500
88.38212|0.01131451|frustum|2500|2000|500
88.86129|0.01125349|frustum|2500|2000|500
89.48302|0.0111753|frustum|2500|2000|500
88.5175|0.0112972|frustum|2500|2000|500
88.22465|0.0113347|frustum|2500|2000|500
89.72556|0.0111451|frustum|2500|2000|500
87.6916|0.0114036|frustum|2500|2000|500
88.74294|0.0112685|frustum|2500|2000|500
89.63785|0.011156|frustum|2500|2000|500
87.90283|0.0113762|frustum|2500|2000|500
89.6869|0.0111499|frustum|2500|2000|500
87.59635|0.011416|frustum|2500|2000|500
88.48225|0.0113017|frustum|2500|2000|500
88.83444|0.0112569|frustum|2500|2000|500
89.39023|0.01118691|frustum|2500|2000|500
87.68626|0.01140429|frustum|2500|2000|500
89.42303|0.0111828|frustum|2500|2000|500
88.69336|0.0112748|frustum|2500|2000|500
88.41418|0.0113104|frustum|2500|2000|500
89.17902|0.0112134|frustum|2500|2000|500
88.36425|0.01131679|frustum|2500|2000|500
88.92916|0.01124491|frustum|2500|2000|500
87.61942|0.011413|frustum|2500|2000|500
89.16071|0.0112157|frustum|2500|2000|500
88.86045|0.0112536|frustum|2500|2000|500
87.71625|0.0114004|frustum|2500|2000|500
88.94341|0.0112431|frustum|2500|2000|500
88.83601|0.0112567|frustum|2500|2000|500
88.10182|0.0113505|frustum|2500|2000|500
88.49952|0.0112995|frustum|2500|2000|500
88.03899|0.0113586|frustum|2500|2000|500
89.81013|0.0111346|frustum|2500|2000|500
87.91291|0.01137489|frustum|2500|2000|500
88.42515|0.011309|frustum|2500|2000|500
89.04398|0.01123041|frustum|2500|2000|500
88.24804|0.0113317|frustum|2500|2000|500
88.08554|0.0113526|frustum|2500|2000|500
88.01188|0.0113621|frustum|2500|2000|500
89.79887|0.011136|frustum|2500|2000|500
88.34782|0.0113189|frustum|2500|2000|500
88.65641|0.0112795|frustum|2500|2000|500
88.54572|0.0112936|frustum|2500|2000|500
88.09022|0.011352|frustum|2500|2000|500
88.49242|0.0113004|frustum|2500|2000|500
88.70836|0.0112729|frustum|2500|2000|500
89.45664|0.0111786|frustum|2500|2000|500
87.31717|0.0114525|frustum|2500|2000|500
88.52067|0.0112968|frustum|2500|2000|500
89.21719|0.0112086|frustum|2500|2000|500
88.46112|0.0113044|frustum|2500|2000|500
88.44156|0.0113069|frustum|2500|2000|500
