timestamp|mode|fps|frametime_ms|render_texture_width|render_texture_height|secondary_camera_enabled|secondary_camera_update_rate|draw_calls|batches|tris|visible_object_count
18.1215|baseline|92.97141|10.756|0|0|False|1:1|132|132|40884258|60
18.13238|baseline|93.31315|10.7166|0|0|False|1:1|132|132|40884258|60
18.14286|baseline|93.89847|10.6498|0|0|False|1:1|132|132|40884258|60
18.1539|baseline|91.7979|10.89349|0|0|False|1:1|132|132|40884258|60
18.16529|baseline|88.4517|11.3056|0|0|False|1:1|132|132|40884258|60
18.17571|baseline|93.89672|10.65|0|0|False|1:1|132|132|40884258|60
18.18656|baseline|93.68297|10.6743|0|0|False|1:1|132|132|40884258|60
18.19711|baseline|93.3271|10.715|0|0|False|1:1|132|132|40884258|60
18.20851|baseline|88.97906|11.2386|0|0|False|1:1|133|133|40884260|60
18.21941|baseline|90.36364|11.0664|0|0|False|1:1|132|132|40884258|60
18.23021|baseline|94.33603|10.6004|0|0|False|1:1|132|132|40884258|60
18.24063|baseline|94.11765|10.625|0|0|False|1:1|132|132|40884258|60
18.25145|baseline|94.09549|10.6275|0|0|False|1:1|132|132|40884258|60
18.26198|baseline|93.46494|10.6992|0|0|False|1:1|132|132|40884258|60
18.27283|baseline|93.69174|10.6733|0|0|False|1:1|132|132|40884258|60
18.28338|baseline|93.53748|10.6909|0|0|False|1:1|132|132|40884258|60
18.29412|baseline|94.20812|10.6148|0|0|False|1:1|132|132|40884258|60
18.305|baseline|92.33693|10.8299|0|0|False|1:1|132|132|40884258|60
18.31543|baseline|93.85181|10.6551|0|0|False|1:1|132|132|40884258|60
18.32654|baseline|92.58998|10.8003|0|0|False|1:1|132|132|40884258|60
18.3413|baseline|66.38651|15.0633|0|0|False|1:1|132|132|40884258|60
18.36341|baseline|45.62065|21.9199|0|0|False|1:1|132|132|40884258|60
18.3739|baseline|94.51261|10.5806|0|0|False|1:1|132|132|40884258|60
18.38601|baseline|83.19122|12.0205|0|0|False|1:1|133|133|40884260|60
18.39674|baseline|91.57173|10.9204|0|0|False|1:1|132|132|40884258|60
18.40759|baseline|94.44563|10.5881|0|0|False|1:1|132|132|40884258|60
18.41807|baseline|93.33148|10.7145|0|0|False|1:1|132|132|40884258|60
18.42923|baseline|91.27753|10.9556|0|0|False|1:1|132|132|40884258|60
18.43987|baseline|92.2526|10.8398|0|0|False|1:1|132|132|40884258|60
18.45058|baseline|94.75713|10.5533|0|0|False|1:1|132|132|40884258|60
18.4611|baseline|93.99641|10.6387|0|0|False|1:1|132|132|40884258|60
18.47177|baseline|94.56442|10.5748|0|0|False|1:1|132|132|40884258|60
18.48228|baseline|93.62859|10.6805|0|0|False|1:1|132|132|40884258|60
18.49321|baseline|93.01032|10.7515|0|0|False|1:1|132|132|40884258|60
18.50372|baseline|93.43343|10.70281|0|0|False|1:1|132|132|40884258|60
18.51453|baseline|94.1611|10.6201|0|0|False|1:1|132|132|40884258|60
18.52538|baseline|92.12517|10.8548|0|0|False|1:1|132|132|40884258|60
18.53577|baseline|94.52598|10.5791|0|0|False|1:1|132|132|40884258|60
18.54709|baseline|89.64832|11.1547|0|0|False|1:1|133|133|40884260|60
18.5578|baseline|91.9109|10.8801|0|0|False|1:1|132|132|40884258|60
18.56881|baseline|92.76094|10.7804|0|0|False|1:1|132|132|40884258|60
18.5794|baseline|92.51635|10.8089|0|0|False|1:1|132|132|40884258|60
18.59064|baseline|92.92733|10.7611|0|0|False|1:1|132|132|40884258|60
18.60073|baseline|94.64941|10.56531|0|0|False|1:1|128|128|39449826|60
18.61145|baseline|94.58414|10.5726|0|0|False|1:1|132|132|40884258|60
18.62214|baseline|93.66102|10.6768|0|0|False|1:1|132|132|40884258|60
18.63267|baseline|94.7966|10.5489|0|0|False|1:1|132|132|40884258|60
18.6431|baseline|94.65309|10.5649|0|0|False|1:1|132|131|40884258|60
18.65413|baseline|93.27572|10.7209|0|0|False|1:1|132|132|40884258|60
18.66478|baseline|93.36372|10.7108|0|0|False|1:1|132|132|40884258|60
18.67529|baseline|92.84448|10.7707|0|0|False|1:1|132|132|40884258|60
18.6862|baseline|93.74446|10.6673|0|0|False|1:1|132|132|40884258|60
18.69703|baseline|90.44369|11.0566|0|0|False|1:1|131|131|40525650|60
18.70829|baseline|90.26411|11.0786|0|0|False|1:1|133|133|40884260|60
18.7192|baseline|90.10631|11.098|0|0|False|1:1|132|132|40884258|60
18.72996|baseline|94.16996|10.6191|0|0|False|1:1|132|132|40884258|60
18.74045|baseline|93.99647|10.6387|0|0|False|1:1|132|132|40884258|60
18.75123|baseline|94.17436|10.6186|0|0|False|1:1|132|132|40884258|60
18.76187|baseline|92.60632|10.7984|0|0|False|1:1|132|132|40884258|60
18.77315|baseline|89.9685|11.115|0|0|False|1:1|132|132|40884258|60
18.7836|baseline|94.15306|10.621|0|0|False|1:1|132|132|40884258|60
18.79434|baseline|94.94157|10.53279|0|0|False|1:1|132|132|40884258|60
18.80502|baseline|93.24182|10.7248|0|0|False|1:1|132|132|40884258|60
18.81545|baseline|94.39572|10.5937|0|0|False|1:1|132|132|40884258|60
18.82684|baseline|93.04577|10.7474|0|0|False|1:1|132|132|40884258|60
18.83714|baseline|91.54155|10.924|0|0|False|1:1|132|132|40884258|60
18.84922|baseline|83.83707|11.9279|0|0|False|1:1|132|132|40884258|60
18.8611|baseline|83.24731|12.0124|0|0|False|1:1|132|132|40884258|60
18.87265|baseline|89.24105|11.20561|0|0|False|1:1|133|133|40884260|60
18.88333|baseline|90.37099|11.0655|0|0|False|1:1|132|132|40884258|60
18.89415|baseline|93.71719|10.6704|0|0|False|1:1|131|131|40525650|60
18.9049|baseline|93.41606|10.7048|0|0|False|1:1|132|132|40884258|60
18.91543|baseline|93.22704|10.7265|0|0|False|1:1|132|132|40884258|60
18.9264|baseline|93.04491|10.7475|0|0|False|1:1|132|132|40884258|60
18.93675|baseline|94.75351|10.5537|0|0|False|1:1|132|132|40884258|60
18.9479|baseline|92.53091|10.8072|0|0|False|1:1|132|132|40884258|60
18.9583|baseline|93.40295|10.7063|0|0|False|1:1|132|132|40884258|60
18.96956|baseline|90.7663|11.0173|0|0|False|1:1|132|132|40884258|60
18.98009|baseline|92.64408|10.794|0|0|False|1:1|132|132|40884258|60
18.9909|baseline|93.75149|10.6665|0|0|False|1:1|132|132|40884258|60
19.00131|baseline|94.5546|10.5759|0|0|False|1:1|132|132|40884258|60
19.0122|baseline|93.54095|10.69051|0|0|False|1:1|132|132|40884258|60
19.02258|baseline|94.65665|10.5645|0|0|False|1:1|132|132|40884258|60
19.03383|baseline|90.08118|11.1011|0|0|False|1:1|133|133|40884260|60
19.04478|baseline|91.3634|10.9453|0|0|False|1:1|132|132|40884258|60
19.0553|baseline|93.89584|10.6501|0|0|False|1:1|132|132|40884258|60
19.06599|baseline|94.45543|10.587|0|0|False|1:1|132|132|40884258|60
19.07644|baseline|94.51261|10.5806|0|0|False|1:1|132|132|40884258|60
19.08963|baseline|76.63892|13.0482|0|0|False|1:1|132|132|40884258|60
19.1026|baseline|76.4409|13.082|0|0|False|1:1|132|132|40884258|60
19.11344|baseline|93.74446|10.6673|0|0|False|1:1|132|132|40884258|60
19.12388|baseline|93.91608|10.6478|0|0|False|1:1|132|132|40884258|60
19.13497|baseline|91.88733|10.88289|0|0|False|1:1|132|132|40884258|60
19.1455|baseline|94.59751|10.5711|0|0|False|1:1|132|132|40884258|60
19.15593|baseline|94.27911|10.6068|0|0|False|1:1|132|132|40884258|60
19.1667|baseline|94.23473|10.6118|0|0|False|1:1|132|132|40884258|60
19.1772|baseline|93.96555|10.6422|0|0|False|1:1|132|132|40884258|60
19.18805|baseline|93.60493|10.6832|0|0|False|1:1|132|132|40884258|60
19.19923|baseline|88.1655|11.34231|0|0|False|1:1|133|133|40884260|60
19.21027|baseline|91.78185|10.8954|0|0|False|1:1|132|132|40884258|60
19.22082|baseline|93.46847|10.6988|0|0|False|1:1|132|132|40884258|60
19.23169|baseline|93.71015|10.6712|0|0|False|1:1|132|132|40884258|60
19.242|baseline|94.94693|10.5322|0|0|False|1:1|132|132|40884258|60
19.25292|baseline|93.20708|10.7288|0|0|False|1:1|132|132|40884258|60
19.26334|baseline|94.35564|10.5982|0|0|False|1:1|132|132|40884258|60
19.27432|baseline|92.27135|10.8376|0|0|False|1:1|132|132|40884258|60
19.28507|baseline|93.12288|10.7385|0|0|False|1:1|132|132|40884258|60
19.29562|baseline|93.37502|10.7095|0|0|False|1:1|132|132|40884258|60
19.30655|baseline|93.24533|10.7244|0|0|False|1:1|132|132|40884258|60
19.3172|baseline|92.33439|10.8302|0|0|False|1:1|132|132|40884258|60
19.32803|baseline|93.47713|10.6978|0|0|False|1:1|132|132|40884258|60
19.33904|baseline|89.71107|11.1469|0|0|False|1:1|132|132|40884258|60
19.34982|baseline|93.96992|10.6417|0|0|False|1:1|132|132|40884258|60
19.36355|baseline|72.01705|13.8856|0|0|False|1:1|133|133|40884260|60
19.37651|baseline|78.52499|12.7348|0|0|False|1:1|132|132|40884258|60
19.38715|baseline|93.33408|10.7142|0|0|False|1:1|132|132|40884258|60
19.39773|baseline|93.20708|10.7288|0|0|False|1:1|132|132|40884258|60
19.40873|baseline|92.37361|10.8256|0|0|False|1:1|132|132|40884258|60
19.41923|baseline|94.00443|10.6378|0|0|False|1:1|132|132|40884258|60
19.43023|baseline|92.19312|10.8468|0|0|False|1:1|132|132|40884258|60
19.44073|baseline|93.46315|10.6994|0|0|False|1:1|132|132|40884258|60
19.45165|baseline|94.90816|10.5365|0|0|False|1:1|132|132|40884258|60
19.46239|baseline|89.88116|11.1258|0|0|False|1:1|132|132|40884258|60
19.47345|baseline|92.7008|10.78739|0|0|False|1:1|132|132|40884258|60
19.48404|baseline|92.71102|10.7862|0|0|False|1:1|132|132|40884258|60
19.49503|baseline|92.13197|10.854|0|0|False|1:1|132|132|40884258|60
19.50575|baseline|92.87981|10.7666|0|0|False|1:1|132|132|40884258|60
19.51612|baseline|94.87486|10.5402|0|0|False|1:1|131|131|40525650|60
19.52771|baseline|89.03054|11.2321|0|0|False|1:1|133|133|40884260|60
19.53845|baseline|90.28612|11.0759|0|0|False|1:1|132|132|40884258|60
19.54932|baseline|93.36458|10.7107|0|0|False|1:1|132|132|40884258|60
19.55981|baseline|93.84914|10.6554|0|0|False|1:1|132|132|40884258|60
19.57086|baseline|92.24072|10.8412|0|0|False|1:1|132|132|40884258|60
19.58129|baseline|94.09995|10.627|0|0|False|1:1|132|132|40884258|60
19.59211|baseline|94.0415|10.6336|0|0|False|1:1|132|132|40884258|60
19.60268|baseline|93.06651|10.745|0|0|False|1:1|132|132|40884258|60
19.61368|baseline|92.45307|10.8163|0|0|False|1:1|132|132|40884258|60
19.62407|baseline|94.83616|10.5445|0|0|False|1:1|132|132|40884258|60
19.63484|baseline|93.87029|10.653|0|0|False|1:1|132|132|40884258|60
19.64548|baseline|94.14245|10.6222|0|0|False|1:1|132|132|40884258|60
19.65607|baseline|92.79363|10.7766|0|0|False|1:1|132|132|40884258|60
19.66808|baseline|84.12765|11.8867|0|0|False|1:1|132|132|40884258|60
19.6797|baseline|85.07888|11.7538|0|0|False|1:1|132|132|40884258|60
19.69317|baseline|75.27399|13.2848|0|0|False|1:1|133|133|40884260|60
19.7039|baseline|91.77509|10.8962|0|0|False|1:1|132|132|40884258|60
19.71468|baseline|94.28806|10.6058|0|0|False|1:1|132|132|40884258|60
19.72529|baseline|93.58562|10.6854|0|0|False|1:1|132|132|40884258|60
19.73576|baseline|94.53763|10.5778|0|0|False|1:1|132|132|40884258|60
19.74653|baseline|94.25871|10.6091|0|0|False|1:1|132|132|40884258|60
19.75715|baseline|92.68697|10.789|0|0|False|1:1|132|132|40884258|60
19.76816|baseline|92.47785|10.8134|0|0|False|1:1|132|132|40884258|60
19.77861|baseline|94.17883|10.6181|0|0|False|1:1|132|132|40884258|60
19.78964|baseline|91.84678|10.8877|0|0|False|1:1|131|131|40884257|60
19.80012|baseline|93.88878|10.6509|0|0|False|1:1|132|132|40884258|60
19.81106|baseline|93.0492|10.747|0|0|False|1:1|132|132|40884258|60
19.82141|baseline|94.95773|10.531|0|0|False|1:1|132|132|40884258|60
19.83224|baseline|93.95054|10.6439|0|0|False|1:1|132|132|40884258|60
19.84286|baseline|92.64146|10.7943|0|0|False|1:1|132|132|40884258|60
19.85509|baseline|82.7527|12.0842|0|0|False|1:1|133|133|40884260|60
19.86814|baseline|78.07318|12.8085|0|0|False|1:1|132|132|40884258|60
19.87837|baseline|94.68796|10.56101|0|0|False|1:1|132|132|40884258|60
19.8896|baseline|91.7238|10.9023|0|0|False|1:1|132|132|40884258|60
19.89978|baseline|94.52059|10.57971|0|0|False|1:1|132|132|40884258|60
19.9106|baseline|93.71196|10.671|0|0|False|1:1|132|132|40884258|60
19.92107|baseline|94.40728|10.5924|0|0|False|1:1|132|132|40884258|60
19.93181|baseline|94.83801|10.5443|0|0|False|1:1|132|132|40884258|60
19.94215|baseline|94.60113|10.5707|0|0|False|1:1|132|132|40884258|60
19.95318|baseline|92.24326|10.8409|0|0|False|1:1|132|132|40884258|60
19.96361|baseline|94.39307|10.594|0|0|False|1:1|132|132|40884258|60
19.97456|baseline|92.95408|10.758|0|0|False|1:1|132|132|40884258|60
19.98522|baseline|93.68559|10.674|0|0|False|1:1|132|132|40884258|60
19.99591|baseline|92.36079|10.8271|0|0|False|1:1|132|132|40884258|60
20.00676|baseline|92.99297|10.7535|0|0|False|1:1|132|132|40884258|60
20.01774|baseline|89.85216|11.12939|0|0|False|1:1|133|133|40884260|60
20.02886|baseline|91.34087|10.948|0|0|False|1:1|132|132|40884258|60
20.03938|baseline|93.49899|10.6953|0|0|False|1:1|132|132|40884258|60
20.05023|baseline|93.66451|10.6764|0|0|False|1:1|132|132|40884258|60
20.06063|baseline|94.55283|10.5761|0|0|False|1:1|131|131|40525650|60
20.07148|baseline|93.95498|10.6434|0|0|False|1:1|132|132|40884258|60
20.08197|baseline|93.5585|10.6885|0|0|False|1:1|132|132|40884258|60
20.09283|baseline|93.6619|10.6767|0|0|False|1:1|132|132|40884258|60
20.1033|baseline|93.81918|10.6588|0|0|False|1:1|132|132|40884258|60
20.11426|baseline|92.82465|10.773|0|0|False|1:1|132|132|40884258|60
20.12488|baseline|93.85356|10.6549|0|0|False|1:1|132|132|40884258|60
20.13541|baseline|93.59877|10.6839|0|0|False|1:1|132|132|40884258|60
20.14651|baseline|93.16881|10.73321|0|0|False|1:1|132|132|40884258|60
20.1569|baseline|93.03975|10.74809|0|0|False|1:1|132|132|40884258|60
20.16784|baseline|93.0154|10.75091|0|0|False|1:1|132|132|40884258|60
20.17897|baseline|88.61483|11.28479|0|0|False|1:1|133|133|40884260|60
20.19014|baseline|90.73998|11.0205|0|0|False|1:1|132|132|40884258|60
20.20076|baseline|93.20702|10.72881|0|0|False|1:1|132|132|40884258|60
20.21149|baseline|94.1265|10.624|0|0|False|1:1|132|132|40884258|60
20.22199|baseline|93.513|10.6937|0|0|False|1:1|132|132|40884258|60
20.23288|baseline|93.39164|10.7076|0|0|False|1:1|132|132|40884258|60
20.24322|baseline|95.16469|10.5081|0|0|False|1:1|132|132|40884258|60
20.25394|baseline|94.50547|10.5814|0|0|False|1:1|132|132|40884258|60
20.26463|baseline|93.91258|10.6482|0|0|False|1:1|132|131|40884058|60
20.27517|baseline|93.14365|10.7361|0|0|False|1:1|132|132|40884258|60
20.28616|baseline|92.54547|10.8055|0|0|False|1:1|132|132|40884258|60
20.29664|baseline|93.81569|10.6592|0|0|False|1:1|132|132|40884258|60
20.3074|baseline|94.29424|10.6051|0|0|False|1:1|132|132|40884258|60
20.31798|baseline|93.18449|10.7314|0|0|False|1:1|132|132|40884258|60
20.3288|baseline|94.30048|10.6044|0|0|False|1:1|131|131|40525650|60
20.33988|baseline|88.51361|11.2977|0|0|False|1:1|130|132|40525652|60
20.35145|baseline|87.81094|11.3881|0|0|False|1:1|132|132|40884258|60
20.36421|baseline|77.13967|12.9635|0|0|False|1:1|132|132|40884258|60
20.37548|baseline|90.47401|11.0529|0|0|False|1:1|131|131|40525650|60
20.38634|baseline|93.07344|10.7442|0|0|False|1:1|132|132|40884258|60
20.3968|baseline|92.80053|10.7758|0|0|False|1:1|132|132|40884258|60
20.40763|baseline|94.07693|10.6296|0|0|False|1:1|132|132|40884258|60
20.41814|baseline|93.4361|10.7025|0|0|False|1:1|132|132|40884258|60
20.42922|baseline|91.59104|10.9181|0|0|False|1:1|132|132|40884258|60
20.43976|baseline|93.32883|10.7148|0|0|False|1:1|132|132|40884258|60
20.4509|baseline|93.82979|10.6576|0|0|False|1:1|132|132|40884258|60
20.46112|baseline|93.45008|10.7009|0|0|False|1:1|132|132|40884258|60
20.47227|baseline|92.08693|10.8593|0|0|False|1:1|132|132|40884258|60
20.48279|baseline|93.08044|10.7434|0|0|False|1:1|132|132|40884258|60
20.49376|baseline|92.3054|10.8336|0|0|False|1:1|132|132|40884258|60
20.50501|baseline|88.74534|11.2682|0|0|False|1:1|133|133|40884260|60
20.51592|baseline|90.25597|11.0796|0|0|False|1:1|132|132|40884258|60
20.52678|baseline|93.54362|10.6902|0|0|False|1:1|132|132|40884258|60
20.53733|baseline|93.28181|10.7202|0|0|False|1:1|132|132|40884258|60
20.54815|baseline|94.44923|10.5877|0|0|False|1:1|132|132|40884258|60
20.55846|baseline|94.7481|10.5543|0|0|False|1:1|131|131|40884246|60
20.56939|baseline|93.12811|10.7379|0|0|False|1:1|132|132|40884258|60
20.57983|baseline|94.15395|10.6209|0|0|False|1:1|132|132|40884258|60
20.59072|baseline|93.62859|10.6805|0|0|False|1:1|132|132|40884258|60
20.60136|baseline|92.44538|10.8172|0|0|False|1:1|132|132|40884258|60
20.61213|baseline|94.29688|10.6048|0|0|False|1:1|132|132|40884258|60
20.6226|baseline|93.66718|10.6761|0|0|False|1:1|132|132|40884258|60
20.63372|baseline|91.32338|10.9501|0|0|False|1:1|132|132|40884258|60
20.6445|baseline|92.84876|10.7702|0|0|False|1:1|132|132|40884258|60
20.65505|baseline|93.11772|10.73909|0|0|False|1:1|132|130|40884258|60
20.66709|baseline|89.13767|11.2186|0|0|False|1:1|132|132|40884258|60
20.67735|baseline|90.2983|11.0744|0|0|False|1:1|132|132|40884258|60
20.68828|baseline|93.01897|10.7505|0|0|False|1:1|132|132|40884258|60
20.69881|baseline|93.91433|10.648|0|0|False|1:1|132|132|40884258|60
20.70959|baseline|94.14069|10.6224|0|0|False|1:1|132|132|40884258|60
20.72002|baseline|93.9029|10.6493|0|0|False|1:1|132|132|40884258|60
20.7311|baseline|93.7963|10.6614|0|0|False|1:1|132|132|40884258|60
20.74145|baseline|92.84876|10.7702|0|0|False|1:1|132|132|40884258|60
20.75258|baseline|91.2884|10.95429|0|0|False|1:1|132|132|40884258|60
20.76297|baseline|94.7544|10.5536|0|0|False|1:1|132|132|40884258|60
20.77388|baseline|92.89277|10.7651|0|0|False|1:1|131|130|40525650|60
20.7843|baseline|94.68796|10.56101|0|0|False|1:1|132|132|40884258|60
20.7952|baseline|93.25925|10.7228|0|0|False|1:1|132|132|40884258|60
20.8059|baseline|93.14974|10.7354|0|0|False|1:1|132|132|40884258|60
20.8164|baseline|93.83591|10.6569|0|0|False|1:1|132|132|40884258|60
20.82763|baseline|90.54117|11.0447|0|0|False|1:1|133|133|40884260|60
20.83896|baseline|89.50873|11.17209|0|0|False|1:1|132|132|40884258|60
20.84958|baseline|92.5018|10.8106|0|0|False|1:1|132|132|40884258|60
20.86019|baseline|93.08646|10.7427|0|0|False|1:1|132|132|40884258|60
20.87344|baseline|76.01036|13.1561|0|0|False|1:1|132|132|40884258|60
20.88416|baseline|92.71706|10.7855|0|0|False|1:1|132|132|40884258|60
20.89512|baseline|92.98605|10.7543|0|0|False|1:1|132|132|40884258|60
20.90582|baseline|93.32803|10.7149|0|0|False|1:1|132|132|40884258|60
20.91616|baseline|94.67455|10.5625|0|0|False|1:1|131|132|40884258|60
20.92696|baseline|94.08577|10.6286|0|0|False|1:1|132|132|40884258|60
20.93742|baseline|93.84557|10.6558|0|0|False|1:1|132|132|40884258|60
20.94848|baseline|92.28754|10.8357|0|0|False|1:1|132|132|40884258|60
20.95899|baseline|93.15933|10.7343|0|0|False|1:1|132|132|40884258|60
20.9699|baseline|93.45181|10.7007|0|0|False|1:1|131|131|40884058|60
20.98032|baseline|94.22586|10.6128|0|0|False|1:1|132|132|40884258|60
20.99184|baseline|88.4486|11.306|0|0|False|1:1|133|133|40884260|60
21.0029|baseline|89.34553|11.1925|0|0|False|1:1|132|132|40884258|60
21.01381|baseline|92.76698|10.7797|0|0|False|1:1|132|132|40884258|60
21.02498|baseline|89.52951|11.1695|0|0|False|1:1|132|132|40884258|60
21.03559|baseline|92.46677|10.8147|0|0|False|1:1|132|132|40884258|60
21.04641|baseline|93.77785|10.6635|0|0|False|1:1|132|132|40884258|60
21.0569|baseline|93.76376|10.6651|0|0|False|1:1|132|132|40884258|60
21.06761|baseline|94.73551|10.5557|0|0|False|1:1|132|132|40884258|60
21.07817|baseline|93.38027|10.7089|0|0|False|1:1|132|132|40884258|60
21.08907|baseline|93.49466|10.6958|0|0|False|1:1|132|132|40884258|60
21.09951|baseline|93.81039|10.6598|0|0|False|1:1|132|132|40884258|60
21.11032|baseline|94.19121|10.6167|0|0|False|1:1|132|132|40884258|60
21.12087|baseline|93.31846|10.71599|0|0|False|1:1|132|132|40884258|60
21.13181|baseline|93.25224|10.7236|0|0|False|1:1|132|132|40884258|60
21.14212|baseline|94.87218|10.5405|0|0|False|1:1|132|132|40884258|60
21.15337|baseline|90.13716|11.0942|0|0|False|1:1|133|133|40884260|60
21.16411|baseline|91.8105|10.892|0|0|False|1:1|132|132|40884258|60
21.17484|baseline|94.38953|10.59439|0|0|False|1:1|132|132|40884258|60
21.18556|baseline|93.90552|10.649|0|0|False|1:1|132|132|40884258|60
21.19618|baseline|92.94453|10.75911|0|0|False|1:1|132|132|40884258|60
21.20684|baseline|94.57431|10.5737|0|0|False|1:1|132|132|40884258|60
21.21717|baseline|95.21721|10.5023|0|0|False|1:1|132|132|40884258|60
21.22785|baseline|95.0878|10.5166|0|0|False|1:1|132|132|40884258|60
21.23839|baseline|93.49899|10.6953|0|0|False|1:1|132|132|40884258|60
21.24917|baseline|94.24896|10.6102|0|0|False|1:1|132|132|40884258|60
21.25961|baseline|94.68262|10.5616|0|0|False|1:1|132|132|40884258|60
21.27046|baseline|93.28965|10.7193|0|0|False|1:1|132|132|40884258|60
21.28091|baseline|94.27023|10.6078|0|0|False|1:1|132|132|40884258|60
21.29175|baseline|94.00793|10.6374|0|0|False|1:1|132|132|40884258|60
21.30234|baseline|92.60887|10.7981|0|0|False|1:1|132|132|40884258|60
21.31379|baseline|89.78355|11.1379|0|0|False|1:1|133|133|40884260|60
21.32469|baseline|91.03406|10.9849|0|0|False|1:1|132|132|40884258|60
21.33505|baseline|94.34498|10.5994|0|0|False|1:1|132|131|40884258|60
21.34596|baseline|93.30877|10.71711|0|0|False|1:1|132|132|40884258|60
21.35641|baseline|94.02829|10.6351|0|0|False|1:1|132|132|40884258|60
21.36728|baseline|93.17496|10.7325|0|0|False|1:1|132|132|40884258|60
21.38021|baseline|76.5058|13.0709|0|0|False|1:1|132|132|40884258|60
21.39297|baseline|79.49505|12.5794|0|0|False|1:1|132|132|40884258|60
21.40534|baseline|80.46674|12.42749|0|0|False|1:1|132|132|40884258|60
21.41708|baseline|84.67899|11.8093|0|0|False|1:1|132|132|40884258|60
21.43043|baseline|75.72603|13.2055|0|0|False|1:1|129|129|40166842|60
21.44097|baseline|93.54189|10.6904|0|0|False|1:1|132|132|40884258|60
21.45198|baseline|94.02121|10.6359|0|0|False|1:1|132|132|40884258|60
21.46264|baseline|90.4576|11.0549|0|0|False|1:1|132|132|40884258|60
21.4735|baseline|93.4684|10.6988|0|0|False|1:1|132|132|40884258|60
21.4851|baseline|87.2989|11.4549|0|0|False|1:1|133|133|40884260|60
21.49582|baseline|90.93557|10.9968|0|0|False|1:1|132|132|40884258|60
21.50665|baseline|93.37502|10.7095|0|0|False|1:1|132|132|40884258|60
21.51711|baseline|93.97963|10.6406|0|0|False|1:1|132|132|40884258|60
21.52796|baseline|94.03624|10.6342|0|0|False|1:1|132|132|40884258|60
21.53852|baseline|93.31927|10.7159|0|0|False|1:1|132|132|40884258|60
21.54972|baseline|91.12282|10.9742|0|0|False|1:1|132|132|40884258|60
21.56017|baseline|93.42305|10.704|0|0|False|1:1|132|132|40884258|60
21.57118|baseline|92.5677|10.80291|0|0|False|1:1|132|132|40884258|60
21.58155|baseline|94.34763|10.5991|0|0|False|1:1|132|132|40884258|60
21.59241|baseline|93.30711|10.7173|0|0|False|1:1|132|132|40884258|60
21.603|baseline|93.45008|10.7009|0|0|False|1:1|132|132|40884258|60
21.61403|baseline|91.73304|10.9012|0|0|False|1:1|132|132|40884258|60
21.62457|baseline|95.01277|10.5249|0|0|False|1:1|132|132|40884258|60
21.63519|baseline|92.71877|10.7853|0|0|False|1:1|132|132|40884258|60
21.6466|baseline|88.97593|11.23899|0|0|False|1:1|133|133|40884260|60
21.65732|baseline|91.68167|10.90731|0|0|False|1:1|132|132|40884258|60
21.66794|baseline|95.74695|10.4442|0|0|False|1:1|132|132|40884258|60
21.6783|baseline|94.8398|10.5441|0|0|False|1:1|132|132|40884258|60
21.68918|baseline|93.6084|10.6828|0|0|False|1:1|132|132|40884258|60
21.69963|baseline|94.12299|10.6244|0|0|False|1:1|132|132|40884258|60
21.71037|baseline|94.41265|10.5918|0|0|False|1:1|132|132|40884258|60
21.7209|baseline|93.91696|10.6477|0|0|False|1:1|132|132|40884258|60
21.73157|baseline|94.85146|10.5428|0|0|False|1:1|132|132|40884258|60
21.74192|baseline|94.9037|10.537|0|0|False|1:1|132|132|40884258|60
21.75276|baseline|94.01676|10.6364|0|0|False|1:1|132|132|40884258|60
21.76309|baseline|95.05072|10.5207|0|0|False|1:1|132|132|40884258|60
21.77393|baseline|93.62946|10.6804|0|0|False|1:1|132|132|40884258|60
21.78455|baseline|94.18945|10.6169|0|0|False|1:1|132|132|40884258|60
21.79501|baseline|94.51977|10.5798|0|0|False|1:1|132|132|40884258|60
21.8064|baseline|89.06623|11.2276|0|0|False|1:1|133|133|40884260|60
21.81719|baseline|91.26248|10.95741|0|0|False|1:1|131|131|40525650|60
21.82775|baseline|95.89661|10.4279|0|0|False|1:1|132|132|40884258|60
21.83842|baseline|92.5215|10.8083|0|0|False|1:1|132|132|40884258|60
21.84919|baseline|94.27471|10.6073|0|0|False|1:1|132|132|40884258|60
21.85967|baseline|93.80683|10.6602|0|0|False|1:1|132|132|40884258|60
21.87056|baseline|92.98869|10.754|0|0|False|1:1|132|132|40884258|60
21.88419|baseline|72.81993|13.7325|0|0|False|1:1|132|132|40884258|60
21.8944|baseline|99.24378|10.0762|0|0|False|1:1|132|132|40884258|60
21.90532|baseline|91.9557|10.8748|0|0|False|1:1|132|132|40884258|60
21.91591|baseline|93.92409|10.6469|0|0|False|1:1|132|132|40884258|60
21.92677|baseline|92.35995|10.8272|0|0|False|1:1|132|132|40884258|60
21.93734|baseline|92.84106|10.7711|0|0|False|1:1|132|132|40884258|60
21.94817|baseline|93.84645|10.6557|0|0|False|1:1|132|132|40884258|60
21.95871|baseline|93.29144|10.7191|0|0|False|1:1|132|132|40884258|60
21.97015|baseline|88.5779|11.2895|0|0|False|1:1|133|133|40884260|60
21.98097|baseline|91.42603|10.9378|0|0|False|1:1|132|132|40884258|60
21.99187|baseline|93.29057|10.7192|0|0|False|1:1|132|132|40884258|60
22.00239|baseline|93.34451|10.713|0|0|False|1:1|132|132|40884258|60
22.01328|baseline|93.24095|10.7249|0|0|False|1:1|132|132|40884258|60
